Cisapride	1	11.2082	0	0.1013	1	0	4	26.6021	24.4132	19.0418	0	0	3.1263	0	0	1.7352	0	5.8042	0	2.2832	0	0	6.0923	0.1314	0.2423	0.418	5.0683	0.0626	223.4176
Dofetilide	1	8.1118	0	0.0556	0	0	5	25.2622	22.8846	0	0	0	4.2312	0	0	2.8358	0	0	0	2.1411	0	0	0	0.1377	0.2582	0.8889	4.0826	1.5203	209.7395
Chlormethine	-1	1.5629	0	0	0	0	0	8	8.54	10.8948	0	0	2.0047	0	0	0	0	0	0	2.0972	0	0	10.8948	0.144	0.1216	0.2346	1.913	-1.0944	94.118
Oxcarbazepine	-1	7.0067	0	0.0556	0	0	2	13.9592	11.4693	0	0	0	0	0	0	2.5539	0	0	0	0	1.3984	0	0	0.1307	0.253	0.4316	4.2633	0.4636	128.8738
Fluconazole	-1	7.7861	0	0.0241	2	0	1	16.8438	14.2654	27.226	0	0	0	0	5.3981	-1.6178	0	0	0	0	2.7217	0	0	0.1453	0.2399	0.3125	3.3278	0.7822	186.5938
Fluvastatin	-1	9.8984	0	0.0556	1	0	4	24.6387	21.8981	13.4983	0	0	4.1216	0	3.3492	1.5604	0	0	0	0	2.1438	0	0	0.1259	0.2535	0.3926	4.1671	-0.1284	203.8134
Enoxacin	-1	8.6362	0	0.0882	1	0	3	17.8112	15.417	14.4324	3.9964	0	1.8106	0	1.2633	-0.1195	0	0	3.1803	0	3.3811	0	0	0.1356	0.255	0.3845	5.4269	0.8301	130.413
Norfloxacin	-1	8.6362	0	0.0929	1	0	3	17.8112	15.6383	14.4949	3.9825	0	1.8506	0	1.3258	0.6027	0	0	3.2081	0	3.6034	0	0	0.1334	0.2539	0.3997	9.0584	0.6271	129.4397
Azelaic_acid	-1	2.5629	0	0	0	0	4	13	11.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1581	0.2485	0.3758	3.1002	-1.1774	89.0197
Methyclothiazide	-1	7.5169	0	0.0604	0	0	4	16.3719	15.2331	11.5208	0	0	1.3369	0	0	-0.6308	0	5.0053	0	0	1.017	0	11.5208	0.1441	0.2657	0.8915	8.9856	1.8842	130.757
Fludarabine	-1	8.0103	0	0.0125	1	0	4	14.9174	13.1193	13.2226	0	0	0	0	1.2455	-0.9903	0	5.5248	0	0	1.2361	0	0	0.1332	0.258	0.3839	1.7613	0.3727	132.7437
Aminosalicylic_acid	-1	3.3542	0	0.0241	0	0	3	9.0909	7.5558	0	0	0	0	0	0	-0.1072	0	5.2747	0	0	0	0	0	0.1326	0.2774	0.4199	3.3473	0.1179	66.4619
Furazolidone	-1	5.5094	0	0	0	0	5	12.4567	10.4576	0	0	0	0	0	1.2218	-0.1696	0	0	0	0	-0.6513	0	0	0.1476	0.1886	0.3486	8.5726	1.9029	124.2172
Oxamniquine	-1	6.5673	0	0.0569	0	0	3	16.3719	14.743	0	4.1169	0	4.1848	0	0	2.2238	0	0	3.3696	0	-0.441	0	0	0.1311	0.2643	0.3689	7.5552	0.7517	129.0898
Colestyramine	-1	7.3753	0	0.0556	0	0	0	18.3403	16.6078	0	0	0	11.1576	0	0	5.6743	0	0	0	0	0	0	0	0.0612	0.1323	0.2521	4.4923	-0.6896	154.4149
Eflornithine	-1	3.7069	0	0	2	0	2	12	11.41	24.2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1441	0.2547	0.3569	1.8352	-0.7314	90.4592
Loracarbef	-1	9.0884	0.0745	0.0643	0	0	4	18.7811	16.4768	5.9185	0	0	0	0	0	0.6356	0	0	0	0	0	0	5.9185	0.1393	0.2548	0.368	4.4141	0.4256	155.705
Fenofibrate	-1	8.4129	0	0.0556	0	0	4	21.3018	19.3165	5.836	0	0	6.8525	0	0	2.1438	0	0	0	0	0	0	5.836	0.1421	0.1495	0.3179	4.6155	0.4127	200.6564
Mebendazole	-1	8.0222	0	0.0561	0	0	3	16.8438	13.8158	0	0	0	1.2724	0	0	2.4623	0	0	0	0	0	0	0	0.1362	0.2618	0.4062	4.9526	0.4611	159.3372
Glimepiride	-1	11.8973	0	0.1111	0	0	5	28.5694	25.61	0	0	0	5.9194	0	0	0.8059	0	0	0	0	0	0	0	0.146	0.2423	0.8708	12.3629	1.6281	219.2403
Methoxsalen	-1	6.205	0	0.0351	0	0	4	11.1111	9.4741	0	0	0	1.5176	0	3.0871	1.6787	1.5024	0	0	0	0	0	0	0.132	0.2064	0.279	6.2224	0.8769	117.8444
Danazol	-1	11.7269	0	0.1153	0	0	2	17.1225	15.8515	0	0	6.6856	4.7123	0	2.2662	2.2231	0	0	0	0	0	0	0	0.1349	0.2256	0.3332	5.0361	0.4068	154.6562
Miconazole	-1	8.7316	0	0.0481	0	0	1	19.7531	18.5578	24.539	0	0	0	0	5.3209	3.9934	0	0	0	0	1.9296	0	24.539	0.1341	0.2004	0.2602	3.212	0.6603	264.1425
Etidronic_acid	-1	3.75	0	0	0	0	7	11	11	0	0	0	0.3835	0	0	0	0	0	0	0	0	0	0	0.1532	0.267	1.0632	5.0954	0.1194	82.6526
Finasteride	-1	10.6225	0	0.1203	0	0	2	20.28	19.0163	0	0	0	10.958	0	3.954	0	0	0	0	0	0	0	0	0.1422	0.2511	0.3908	7.3529	-0.4146	138.7282
Betaine	-1	1.0206	0	0	0	0	2	8	7.59	0	0	0	5.5242	0	0	0	0	0	0	0	0	0	0	0.061	0.2379	0.3967	1.4738	-1.442	50.6323
Allopurinol	-1	3.6832	0	0.0144	0	0	1	6.6942	5.307	0	0	0	0	0	1.4769	1.0498	0	0	0	0	0	0	0	0.141	0.2996	0.3235	0.6304	0.6036	65.1858
Mupirocin	-1	11.2258	0	0.0321	0	0	9	31.2191	29.8676	0	0	0	5.4368	0	1.4033	0	0	0	0	0	0	0	0	0.1442	0.2482	0.3764	2.4545	-0.4	218.5533
Glipizide	-1	10.424	0	0.1465	0	0	4	25.6198	22.5431	0	0	0	1.789	0	0	1.826	0	0	0	0	0	0	0	0.1459	0.2492	0.8726	9.1913	1.6065	221.9567
Methylthioninium_chloride	-1	7.4574	0	0.0823	0	0	0	14.9174	13.186	0	0	0	8.2399	0	0	2.4142	4.5654	0	0	0	4.2353	0	0	0.0844	0.1518	0.3357	2.1052	-0.0978	116.1423
Docusate_sodium	-1	8.6751	0	0.0804	0	0	4	21.7027	18.6354	0	0	0	2.7406	0	0	3.889	0	0	0	0	0	0	0	0.1345	0.1638	0.3427	2.8313	0.004	197.0083
Cefradine	-1	9.0884	0.0745	0.104	0	0	4	18.7811	16.7858	0	0	0	1.6992	0	5.8827	0	0	0	0	0	0	1.4459	0	0.137	0.2558	0.3678	3.452	0.5423	151.4212
Cefditoren	-1	14.9035	0.0745	0.0559	0	0	7	33.8843	30.9275	0	0	0	8.1603	0	3.545	2.1539	0	5.6844	0	0	0	1.3658	0	0.1318	0.2688	0.3979	6.1087	0.6934	256.9867
Ofloxacin	-1	10.2596	0	0.1029	1	0	4	19.3222	16.9885	15.3511	0	0	3.8917	0	2.9107	-0.8179	0	0	0	2.123	3.6204	0	0	0.132	0.2528	0.3848	9.0783	0.8363	137.4188
Ethinylestradiol	-1	9.7725	0	0.1138	0	0	2	15.5232	14.3023	0	0	6.4572	2.2154	0	0	3.1136	0	0	0	0	0	0	0	0.1327	0.2245	0.332	2.2631	-0.4019	137.064
Carbenicillin	-1	9.3889	0.0745	0.0321	0	0	6	20.727	18.5578	0	0	0	3.4543	0	0	0.3092	0	0	0	0	0	1.2859	0	0.1353	0.2573	0.3566	3.0086	-0.0117	169.3374
Adapalene	-1	12.7342	0	0.317	0	0	3	21.5278	19.2145	0	0	0	1.8007	0	0	5.166	2.0214	0	0	0	0	0	0	0.13	0.2511	0.3791	3.2595	0.8967	199.4837
Candesartan	-1	12.3548	0	0.0796	0	0	3	24.6837	20.6793	0	0	0	1.8731	0	0	5.2198	0	0	0	0	1.8109	0	0	0.1349	0.2786	0.3682	5.457	0.4989	232.8917
Cloxacillin	-1	11.2595	0.0745	0.0278	0	0	5	22.2031	19.9349	6.229	0	0	5.1589	0	0	1.7366	0	0	0	0	0	1.3617	6.229	0.1376	0.254	0.3586	3.7839	0.5052	200.9719
Pemoline	-1	4.4349	0	0.0321	0	0	2	9.551	7.943	0	0	0	0	0	0	0.7747	0	5.2598	0	0	0	0	0	0.1417	0.1939	0.2506	5.1069	0.6507	98.828
Flunisolide	-1	13.3191	0	0.0974	1	0	6	22.7755	21.4365	15.4457	0	0	7.3242	0	4.602	0	0	0	0	0	0	0	0	0.145	0.21	0.3335	9.0418	0.3505	179.8351
Phenoxymethylpenicillin	-1	8.5909	0.0745	0.0321	0	0	5	18.7811	16.7858	0	0	0	3.5822	0	0	0.5662	0	0	0	0	0	1.3911	0	0.1354	0.2575	0.369	4.2839	0.0248	151.6053
Mometasone	-1	13.1273	0	0.0942	0	0	4	21.2404	20.587	13.1883	0	0	5.8114	0	5.0525	0	0	0	0	0	0	0	13.1883	0.1441	0.2168	0.325	7.3664	0.2159	190.9682
Nitrofurantoin	-1	5.7543	0	0	0	0	5	13.4321	10.951	0	0	0	0	0	1.1162	-0.3081	0	0	0	0	0.1946	0	0	0.1449	0.2914	0.3399	7.4342	1.9017	127.2336
Lamotrigine	-1	5.8176	0	0.0352	0	0	0	12.4567	10.9123	11.9065	0	0	0	0	0	1.8874	0	11.0268	0	0	0	0	11.9065	0.1376	0.2537	0.3924	4.4263	0.3683	115.8359
Melphalan	-1	5.7202	0	0.0278	0	0	2	17.0526	16.0855	11.5006	0	0	0	0	0	1.9206	0	0	0	0	2.0842	0	11.5006	0.1329	0.2501	0.3808	2.4032	-0.0488	160.0161
Chlorambucil	-1	5.2709	0	0.0278	0	0	2	17.0526	16.1253	11.542	0	0	0	0	0	2.2546	0	0	0	0	2.1399	0	11.542	0.1317	0.2489	0.3848	2.5579	-0.2458	160.2914
Bacampicillin	-1	11.314	0.0745	0.0321	0	0	7	26.6021	24.3347	0	0	0	6.6135	0	0	0.6297	0	0	0	0	0	1.3808	0	0.1356	0.2328	0.3676	3.5552	0.2164	199.5665
Pantoprazole	-1	9.1001	0	0.0427	2	0	4	20.727	18.3928	24.6029	0	0	2.9668	0	0	2.2337	0	0	0	0	0	0	0	0.1348	0.2545	0.6731	9.6108	0.8686	190.0302
Benzocaine	-1	3.6093	0	0.0278	0	0	2	10.0833	8.7439	0	0	0	1.773	0	0	1.1751	0	5.4487	0	0	0	0	0	0.1312	0.23	0.4265	3.2939	-0.0803	89.5793
Baclofen	-1	4.0257	0	0.0278	0	0	2	12.0714	11.0173	5.7177	0	0	0	0	0	1.5548	0	0	0	0	0	0	5.7177	0.1402	0.2502	0.3736	2.4972	0.0986	124.1533
Methotrexate	-1	11.2301	0	0.0547	0	0	5	27.5853	23.2768	0	0	0	1.8156	0	0	1.7498	0.6415	11.4105	0	0	1.8599	0	0	0.1296	0.2607	0.3806	3.794	0.9855	211.7383
Griseofulvin	-1	9.7394	0	0.0475	0	0	6	18.7811	17.2594	6.3333	0	0	6.0768	0	1.3069	1.2221	0	0	0	0	0	0	6.3333	0.1372	0.1532	0.353	6.1126	0.7059	137.1862
Medrysone	-1	10.412	0	0.1094	0	0	3	18.3673	17.4536	0	0	0	8.5462	0	1.9007	0	0	0	0	0	0	0	0	0.1472	0.2146	0.3504	4.8344	0.0445	139.8463
Penicillamine	-1	2.366	0	0	0	0	2	9	8.78	0	0	0	3.3232	0	0	0	0	0	0	0	0	0	0	0.1288	0.2511	0.3212	4.0683	-0.8532	55.0614
Cytarabine	-1	6.3954	0	0.0167	0	0	5	13.4321	11.9896	0	0	0	0	0	0	-0.6409	0	5.3245	0	0	0	0	0	0.1393	0.2219	0.3507	6.3363	0.1713	95.6771
Ethotoin	-1	5.4523	0	0.0321	0	0	2	11.4844	9.705	0	0	0	1.7826	0	0	0.8257	0	0	0	0	0	0	0	0.1436	0.287	0.3933	2.4742	0.0937	106.3011
