Mecamylamine	-1	5.5607	0	0.0417	0	0	0	8.5917	8.5535	0	4.3717	0	9.4166	0	0	0	0	0	3.562	0	0	0	0	0.1372	0.1502	0.2856	1.1254	-3.2166	60.506
Alitretinoin	-1	6.4093	0	0.0442	0	0	2	20.0455	18.3792	0	0	0	10.7018	0	11.2901	0	0	0	0	0	0	0	0	0.1328	0.2467	0.3764	2.2349	0.3103	160.0786
Cetrorelix	-1	33.4849	0	0.1322	0	0	14	90.8815	80.1884	6.2251	0	0	6.1561	0	0	2.2621	1.8368	13.1011	0	0	0	0	6.2251	0.1347	0.2621	0.4999	7.6607	0.9643	671.3636
Carmustine	-1	3.0016	0	0	0	0	2	12	11.45	10.609	0	0	0	0	0	0	0	0	0	0	0.7079	0	10.609	0.1505	0.24	0.4096	3.2135	1.1107	123.561
Dacarbazine	-1	3.689	0	0	0	0	1	11.0769	9.1703	0	0	0	3.4242	0	1.3374	0	0	0	0	0	1.4917	0	0	0.1347	0.2652	0.4151	5.001	0.5552	110.9051
Desoximetasone	-1	12.6905	0	0.0942	1	0	4	20.28	19.0068	16.8266	0	0	6.8683	0	4.5381	0	0	0	0	0	0	0	0	0.1477	0.2233	0.3442	3.0844	0.7089	167.33
Amikacin	-1	15.4528	0	0.0977	0	0	13	34.4898	33.3335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1407	0.2421	0.391	3.2097	-1.3608	224.8777
Mercaptopurine	-1	3.6832	0	0.0161	0	0	0	6.6942	5.6673	0	0	0	0	0	1.5707	2.0868	0	0	0	0	0	0	0	0.1303	0.2857	0.3909	1.2575	1.346	70.476
Acetylcysteine	-1	2.2413	0	0	0	0	3	10	9.45	0	0	0	1.2633	0	0	0	0	0	0	0	0	0	0	0.1368	0.252	0.3776	3.4656	-0.2094	86.8361
Isoniazid	-1	3.0985	0	0.0248	0	0	1	8.1	6.5388	0	0	0	0	0	0	0.5116	0	0	0	0	0	0	0	0.1415	0.2334	0.3544	4.3163	0.3704	84.6865
Cefaclor	-1	9.0884	0.0745	0.088	0	0	4	18.7811	16.8148	5.8977	0	0	0	0	0	0.6288	0	0	0	0	0	1.3	5.8977	0.1388	0.2585	0.3691	3.3793	0.7907	149.957
Cefazolin	-1	10.5903	0.0745	0.0559	0	0	4	22.2031	20.0595	0	0	0	1.8445	0	1.2902	1.5748	0	0	3.598	0	1.2335	2.8127	0	0.1368	0.2619	0.4142	6.825	1.433	185.5058
Hydroflumethiazide	-1	6.7438	0	0.075	3	0	4	16.3719	14.4589	38.4854	0	0	0	0	0	-3.7728	0	4.7126	0	0	0	0	0	0.1441	0.2679	0.9002	8.6936	1.9659	142.7033
Loteprednol	-1	12.7589	0	0.105	0	0	7	25.1037	23.7673	5.6953	0	0	5.6584	0	5.233	0	0	0	0	0	0	0	5.6953	0.1439	0.2075	0.3429	4.1254	0.2099	199.1214
Nandrolone	-1	8.6908	0	0.1379	0	0	2	13.6484	13.0622	0	0	0	2.3346	0	1.9739	0	0	0	0	0	0	0	0	0.1457	0.2074	0.3432	4.1511	0.0157	107.9298
Estradiol	-1	8.6908	0	0.1138	0	0	2	13.6484	12.8488	0	0	0	2.3174	0	0	3.2315	0	0	0	0	0	0	0	0.1326	0.2246	0.3343	2.0404	-0.3917	111.787
Neomycin	-1	17.0278	0	0.0977	0	0	13	34.8652	34.1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1333	0.2342	0.3607	2.6379	-1.5275	230.4527
