Chlorzoxazone	-1	3.8123	0	0.0241	0	0	2	7.6389	6.6378	5.6642	0	0	0	0	0	0.1221	1.1545	0	0	0	0	0	5.6642	0.1399	0.2863	0.3184	3.3256	0.5304	100.9005
Dextromethorphan	-1	8.4514	0	0.163	0	0	1	13.6484	12.8488	0	0	0	4.1208	0	0	4.2558	0	0	0	2.6264	0	0	0	0.1316	0.1474	0.2282	1.9815	-0.4488	111.705
Amobarbital	-1	5.3201	0	0.0156	0	0	3	14.0625	12.6784	0	0	0	5.8567	0	0	0	0	0	0	0	0	0	0	0.1561	0.2841	0.378	1.2496	0.2418	93.6033
Oxiconazole	-1	8.9732	0	0.0481	0	0	1	20.727	19.2085	24.367	0	0	0	0	5.2086	3.6384	0	0	0	0	1.8635	0	24.367	0.135	0.1978	0.2398	2.6268	0.959	257.6783
Cefuroxime	-1	10.0732	0.0745	0.0559	0	0	8	23.6587	20.727	0	0	0	1.253	0	0	0.1401	0	0	0	0	0	1.2128	0	0.1373	0.2695	0.4294	1.4266	0.701	179.9678
Ciprofloxacin	-1	9.5395	0	0.0929	1	0	3	17.4156	15.1373	14.6077	4.0025	0	0	0	1.4069	0.7434	0	0	3.2252	0	3.7812	0	0	0.133	0.2541	0.4	9.1154	0.6417	135.542
Perindopril	-1	8.7753	0	0.0833	0	0	5	22.2908	20.9953	0	4.9797	0	5.4242	0	0	0	0	0	3.0754	0	0	0	0	0.1398	0.2524	0.3744	5.0675	-0.9306	153.2767
Glibenclamide	-1	11.1243	0	0.1539	0	0	5	27.5853	24.8839	5.9648	0	0	1.4763	0	0	2.0194	0	0	0	0	0	0	5.9648	0.1369	0.2467	0.8792	8.3217	1.5844	239.2488
Econazole	-1	8.2953	0	0.0518	0	0	1	18.7811	17.3078	18.279	0	0	0	0	5.3796	3.8239	0	0	0	0	1.9558	0	18.279	0.134	0.2003	0.2634	4.2841	0.7154	238.5105
Clofazimine	-1	12.1652	0	0.1167	0	0	0	24.6837	21.5028	12.2389	0	0	4.1432	0	4.1584	5.2682	0	0	0	0	2.2078	0	12.2389	0.1251	0.2534	0.3869	3.9992	1.2056	256.3622
Methyltestosterone	-1	9.944	0	0.1259	0	0	2	15.5232	14.9305	0	0	0	6.8465	0	1.9845	0	0	0	0	0	0	0	0	0.1446	0.2062	0.3391	5.1568	-0.0415	115.4568
Azathioprine	-1	7.1406	0	0.0144	0	0	2	13.9592	11.592	0	0	0	1.6858	0	2.8933	1.6975	0	0	0	0	1.0503	1.1351	0	0.1342	0.2714	0.3339	7.0843	1.3879	129.2513
Crotamiton	-1	4.6741	0	0.0278	0	0	1	13.0667	11.5045	0	0	0	5.8456	0	3.3603	2.1114	0	0	0	0	0	0	0	0.1351	0.1536	0.3721	3.4771	-0.3259	110.7069
Amyl_nitrite	-1	1.4571	0	0	0	0	2	8	7.56	0	0	0	2.0916	0	0	0	0	0	0	0	0	0	0	0.1548	0.0969	0.3027	2.9353	0.3522	52.1392
Chlortalidone	-1	8.4	0	0.0518	0	0	4	16.8438	14.7062	5.8337	0	0	0	0	0	0.4215	0	5.109	0	0	0	0	5.8337	0.1458	0.2755	0.889	7.2023	1.6148	173.1297
Dicoumarol	-1	9.9923	0	0.0811	0	0	6	18.3673	15.6174	0	0	0	0	0	0	1.1765	0	0	0	0	0	0	0	0.1367	0.2281	0.2681	1.4938	0.7949	170.4227
Cefoxitin	-1	10.0063	0.0645	0.0559	0	0	7	22.68	20.6101	0	0	0	1.2749	0	0	0.8201	0	0	0	0	0	1.1938	0	0.1348	0.2642	0.4318	6.4503	0.5159	164.448
Floxuridine	-1	6.3045	0	0.0161	1	0	5	13.4321	11.9604	13.0179	0	0	0	0	0	-3.0502	0	0	0	0	0	0	0	0.1417	0.2891	0.3938	5.2497	0.4204	116.6894
Cefamandole	-1	11.8385	0.0745	0.088	0	0	5	24.1349	21.4905	0	0	0	1.6648	0	0	0.3961	0	0	3.7179	0	1.4594	2.5797	0	0.1201	0.2399	0.3687	5.0673	1.9814	211.975
Dicloxacillin	-1	11.6591	0.0745	0.0241	0	0	5	23.168	21.1731	12.4997	0	0	5.1013	0	0	1.4845	0	0	0	0	0	1.343	12.4997	0.1362	0.2578	0.3611	4.8113	0.4929	190.3774
Cerivastatin	-1	10.2438	0	0.0418	1	0	5	29.2318	26.7995	13.6828	0	0	9.7845	0	3.2868	4.7111	0	0	0	0	0	0	0	0.1377	0.254	0.3905	4.6928	-0.0414	211.6951
Delavirdine	-1	11.0117	0	0.0956	0	0	3	25.1037	21.8178	0	0	0	5.2892	0	1.7648	3.9273	0	0	0	0	2.1973	0	0	0.1317	0.2596	0.8853	6.1326	1.5213	191.6315
Calcitonin	-1	13.6441	0	0	0	0	11	46	42.34	0	0	0	4.531	0	0	0	0	0	0	0	0	0	0	0.1329	0.2863	0.4282	10.8764	-0.1437	305.7425
Cinoxacin	-1	7.4281	0	0.0333	0	0	5	13.9592	11.8188	0	0	0	1.8126	0	0	1.7583	0	0	0	0	1.4605	0	0	0.1329	0.2549	0.321	5.4565	0.9953	110.3387
Colestipol	-1	2.7071	0	0	0	0	0	13	12.8	0	10.6158	0	0	0	0	0	0	0	9.715	0	0	0	0	0.14	0.1475	0.35	1.7387	-2.5605	86.903
Mesalazine	-1	3.3765	0	0.0241	0	0	3	9.0909	7.7141	0	0	0	0	0	0	-0.1279	0	5.2908	0	0	0	0	0	0.1269	0.2647	0.4365	1.5905	0.3507	75.5503
Dantrolene	-1	8.2375	0	0.0278	0	0	5	17.8112	14.6008	0	0	0	0	0	1.3126	1.5462	0	0	0	0	0.5028	0	0	0.1403	0.2854	0.3761	6.5331	1.7431	169.9863
Paromomycin	-1	17.0278	0	0.0977	0	0	14	34.8652	34.1196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1397	0.2261	0.3557	3.0201	-1.5586	238.9321
Bicalutamide	-1	9.792	0	0.0518	4	0	4	25.2622	22.1919	51.9636	0	0	0.8727	0	0	-3.3771	0	0	0	0	0	0	0	0.1487	0.2559	0.8907	3.4184	2.0191	238.9964
Desonide	-1	12.9529	0	0.105	0	0	6	21.8253	20.5565	0	0	0	7.7875	0	5.3481	0	0	0	0	0	0	0	0	0.1435	0.2096	0.3335	7.9719	0.174	168.7631
Fludroxycortide	-1	13.3191	0	0.1094	1	0	6	22.7755	21.683	15.4796	0	0	7.4473	0	1.472	0	0	0	0	0	0	0	0	0.1459	0.2097	0.3276	8.4217	0.1139	173.425
Balsalazide	-1	8.3432	0	0.0518	0	0	6	22.2908	18.9022	0	0	0	0	0	0	0.3652	0	0	0	0	0	0	0	0.1377	0.2797	0.4035	5.4885	0.9818	179.6925
Mafenide	-1	3.6488	0	0.0278	0	0	2	10.0833	8.8926	0	0	0	0	0	0	0.9881	0	4.8893	0	0	0	0	0	0.1457	0.2037	0.9068	6.0823	1.4272	98.0368
Flutamide	-1	5.8242	0	0.0241	3	0	3	17.0526	14.9392	38.0027	0	0	3.1496	0	0	-2.5641	0	0	0	0	-1.1142	0	0	0.1533	0.2483	0.3552	8.3999	1.5519	157.0806
Halcinonide	-1	14.0215	0	0.1062	1	0	5	22.7755	21.9961	23.2544	0	0	7.3844	0	1.6093	0	0	0	0	0	0	0	6.0467	0.1454	0.2042	0.3148	7.5216	-0.0045	191.3344
Nevirapine	-1	8.1688	0	0.0402	0	0	1	13.6484	11.4011	0	0	0	1.9814	0	0	3.9339	0	0	0	0	2.1067	0	0	0.1277	0.2587	0.3861	1.7273	0.6505	104.9579
Fluoxymesterone	-1	11.2558	0	0.1062	1	0	3	17.4156	16.7136	16.6346	0	0	5.7937	0	1.6452	0	0	0	0	0	0	0	0	0.1441	0.2076	0.3354	7.5684	-0.1077	131.2043
Lansoprazole	-1	8.6589	0	0.0464	3	0	2	19.7531	17.4336	36.9141	0	0	1.5872	0	0	2.3557	0	0	0	0	0	0	0	0.1353	0.2519	0.6663	5.4074	0.6215	193.6123
Mepenzolate_bromide	-1	9.0256	0	0.1287	0	0	3	19.7531	17.8015	0	0	0	4.2789	0	0	1.0477	0	0	0	0	0	0	0	0.0608	0.2255	0.3421	2.8003	-0.2034	171.5311
Liothyronine	-1	8.0275	0	0.0449	0	3	4	19.3264	19.4645	6.3286	0	0	0	0	0	4.8098	0	0	0	0	0	0	0	0.136	0.2533	0.3441	2.5081	0.6818	137.0552
Fluocinonide	-1	14.9593	0	0.0875	2	0	7	26.6009	24.8655	32.8668	0	0	7.8212	0	3.7465	0	0	0	0	0	0	0	0	0.1497	0.2217	0.3354	6.9714	0.9608	224.4944
Dicycloverine	-1	7.5883	0	0.1905	0	0	2	18.3403	17.9363	0	0	0	4.3253	0	0	0	0	0	0	2.3209	0	0	0	0.1405	0.1086	0.3603	2.5405	-1.421	120.8413
Metaxalone	-1	5.0627	0	0.0241	0	0	3	12.4567	11.1061	0	0	0	4.0496	0	0	3.1468	0	0	0	0	0	0	0	0.1387	0.2799	0.4297	6.1022	-0.1665	110.0413
Anisindione	-1	7.4529	0	0.0556	0	0	3	13.9592	11.8093	0	0	0	1.5801	0	0	2.4656	0	0	0	0	0	0	0	0.1348	0.1504	0.2514	3.4058	0.9873	142.7985
Disulfiram	-1	4.7843	0	0	0	0	0	16	17.32	0	0	0	8.4593	0	0	0	0	0	0	4.3291	0	3.1841	0	0.1263	0.1376	0.3237	2.4042	2.3595	136.1244
Acarbose	-1	16.3875	0	0.0845	0	0	17	36.468	35.2116	0	0.7264	0	1.4596	0	1.2772	0	0	0	2.8112	0	0	0	0	0.1397	0.2406	0.3574	2.6281	-0.5649	239.4547
Dexrazoxane	-1	6.001	0	0.0559	0	0	4	15.39	13.6275	0	0	0	1.864	0	0	0	0	0	0	3.4454	0	0	0	0.1491	0.2576	0.3382	2.188	0.0476	113.9536
Budesonide	-1	13.324	0	0.105	0	0	6	22.7755	21.5028	0	0	0	6.2565	0	5.3697	0	0	0	0	0	0	0	0	0.1435	0.2099	0.334	8.0739	0.1667	172.443
Hydroquinone	-1	2.3045	0	0.0278	0	0	2	6.125	5.2801	0	0	0	0	0	0	0.3385	0	0	0	0	0	0	0	0.1316	0.224	0.2602	2.2799	-0.1838	59.0357
Amifostine	-1	2.2803	0	0	0	0	3	12	12.29	0	2.9722	0	0	0	0	0	0	0	3.0147	0	0	0.6645	0	0.1417	0.2664	1.0166	5.3267	1.546	100.3244
Clioquinol	-1	4.9222	0	0.0396	0	1	1	9.551	9.1762	8.002	0	0	0	0	0	1.5275	1.3347	0	0	0	0	0	5.9784	0.1339	0.236	0.3253	1.5968	1.1323	106.1756
Benazepril	-1	10.4133	0	0.0599	0	0	5	25.6198	22.8072	0	5.2177	0	1.7442	0	0	2.6113	0	0	3.1799	0	0	0	0	0.1368	0.2518	0.3876	5.4766	0.0852	213.0819
Metirosine	-1	4.5132	0	0.0278	0	0	3	12.0714	10.8483	0	0	0	1.4605	0	0	0.9426	0	0	0	0	0	0	0	0.1353	0.2509	0.3661	3.2605	-0.2248	97.9597
Aztreonam	-1	9.8843	0.0745	0	0	0	8	24.2711	21.8358	0	0	0	3.6928	0	0	0.061	0	5.526	0	0	0	0	0	0.1325	0.3031	0.9092	4.4367	1.9339	176.5326
Irinotecan	-1	18.2012	0	0.2158	0	0	6	31.5918	28.3376	0	0	0	3.7475	0	0	3.9964	1.6028	0	0	2.5894	0	0	0	0.1352	0.2189	0.4079	10.8106	1.442	229.4044
